DJI（互联网泡沫）,DJI（经济大萧条）,DJI（87年，可能得省略）,DJI（08年金融危机）,N225（房地产泡沫）,CHL（智利金融危机）,China（中国08年）,HK（9798年东南亚危机）,China（中国15年）
8020.8,196.96,1248.3,,18038.94,2804.35,2905.013916,7488.8,
7890.5,196.44,1242.19,,17728.94,2848.57,2901.850098,7418.1,
7906.7,195.43,1239.18,,17799.05,2933.48,2748.431885,7390.6,
8061.6,193.58,1247.4,,17509.71,2974.45,2736.103027,7495.3,
8088.36,196.19,1245.69,,17321.93,2971.21,2651.60498,7478.9,
8116.9,197.35,1241.79,,17263.1,2988.13,2651.725098,7581,
8113.4,198.05,1241.69,,17414.78,3009.56,2703.529053,7525.1,
8121.1,196.74,1229.47,,17353.48,3048.45,2669.89209,7452.1,
8174.5,197.09,1209.23,,17422.36,3118.51,2792.396973,7470.5,
8254.9,198.93,1213.84,,17435.53,3196.76,2814.947021,7551.1,
8222.6,200.93,1221.96,,17479.11,3263.17,2920.545898,7676.2,
8194,200.93,1225.26,,17794.69,3236.43,2875.449951,7744.3,
8198.5,200.63,1208.53,,18000.76,3187.85,2856.634033,7869.5,
8187.5,200.62,1220.65,,18264.71,3145.97,2878.256104,8041.6,
8259.3,200.81,1210.44,,18376.41,3162.37,2779.447998,8066.8,
8188,200.32,1207.23,,18597.44,3176.9,2705.866943,8005.6,
8031.2,198.6,1215.54,,18792.61,3180.23,2684.778076,8192.2,
8062.1,199.96,1198.52,,18936.24,3162.43,2778.366943,8253.5,
7960.8,200.7,1197.82,,18675.6,3157.96,2861.417969,8293,
7928.3,203.35,1204.33,,18441.31,3150.74,2846.116943,8412.4,
7942,202.24,1192.31,,18565.61,3149.2,2837.849121,8764,
7694.7,199.61,1189.9,,18640.83,3133.01,2910.291992,9031.1,
7803.36,201.45,1197.12,,18503.27,3134.54,2865.101074,8861.4,
7918.1,199.63,1227.86,,18367.98,3119.11,2903.011963,8902.8,
8021.2,197.32,1229.37,,18533.68,3108.83,2850.311035,8882.7,
7894,197.43,1231.17,,18820.75,3092.43,2836.667969,8719.3,
7887.9,198.35,1232.87,,18694.93,3090.57,2775.717041,8767.5,
7859.6,199.51,1243.69,,18505.45,3097.75,2801.816895,8790.9,
7782.2,195.41,1230.47,,18559.64,3097.6,2741.73999,8903.2,
7787.3,195.35,1216.35,,18775.08,3122.62,2690.746094,9010.3,
7694.4,195.5,1199.22,,18552.25,3110.3,2719.36792,9329.1,
7622.4,196.24,1194.21,,18474.09,3057.67,2727.576904,9629.2,
7879.8,198.06,1188,,18619.33,3057.67,2605.718994,9642.9,
7894.6,199.72,1197.82,,18561.25,3031.51,2470.073975,9352.1,
7867.2,201.01,1183.09,,18100.52,3021.32,2457.197998,9204.9,
7822.4,198.58,1183.29,,18554,2997.75,2446.297119,8996.9,
7835.2,199.6,1163.06,,17463.19,3007.84,2437.082031,9178,
7851.9,200.31,1168.27,,17336.62,3004.35,2450.610107,9088.5,
7719.3,197.57,1175.98,,17478.35,2980.46,2319.86792,9325.4,
7661,198.59,1174.39,,17523.45,2958.22,2344.468994,9674.8,
7743,197.98,1182.83,,17706.3,2925.26,2523.281982,9701.3,
7721.1,199.2,1193.5,,17527,2919.97,2431.716064,9733.3,
7895.9,196.3,1190.45,,17955.76,2936.11,2405.226074,9683.7,
7886.4,196.63,1206.54,,17988.35,2937.88,2413.374023,9507,
7922.7,196.85,1192.48,,17960.98,2940.44,2350.083984,9335.4,
7917.3,197.86,1194.21,,18106.31,2922.93,2342.146973,9263.9,
7996.8,199.35,1203.15,,17852.86,2927.33,2350.143066,9170.6,
7970.1,199.02,1192.89,,17564.39,2952.11,2397.368896,9036,
7906.7,197.93,1184.25,,17019.13,2949.44,2325.13501,9238.1,
7848,197.59,1185.06,,17240.22,2941.95,2304.891113,9286.3,
7922.2,196.3,1192.07,,17435.33,2938.14,2276.672119,9274.4,
7991.4,192.48,1194.11,,17604.36,2933.01,2277.410889,9012.8,
7945.3,191.33,1196.04,,17514.8,2916.3,2202.446045,9125.2,
8015.5,192.81,1216.16,,17650.23,2900.37,2143.420898,9254,
8027.5,193.09,1206.81,,17338.73,2886.21,2145.779053,9238.2,
8038.6,193.15,1215.45,,17318.07,2879.37,2150.759033,9294.4,
8100.2,192.12,1238.72,,16970.12,2885.47,2078.980957,9609.7,
8178.3,193.94,1244.11,,16871.89,2889.31,2079.673096,9736.6,
8095.1,194.78,1246.14,,16701.34,2883.14,1986.635986,9750.2,
8061.4,194.81,1239.74,,16523.37,2882.8,1929.046997,9990.3,
8045.2,194.53,1229.07,,16205.77,2874.66,1895.837036,10228.1,
8072.2,197.8,1224.09,,15819.55,2855.33,2075.091064,10248.6,
8096.3,199.51,1229.47,,16308.27,2855.33,2236.409912,10021.5,
8058,197.48,1215.04,,16284,2826.11,2201.51001,9945.3,
7938.9,198.26,1225.71,,16157.8,2825.27,2216.811035,10339.7,
7847,201.32,1233.94,,16397.83,2825.06,2297.500977,10568.9,
7921.4,203.33,1249.19,,16505.38,2814.86,2293.783936,10814.8,
8060.4,202.31,1243.29,,17010.95,2784.94,2173.738037,10524.3,
8034.6,201.04,1257.52,,16910.63,2741.86,2157.839111,10708,
7847.8,202.91,1255.59,,16786.9,2743,2092.224121,10881.2,
7715.4,204.7,1260.77,,16713.71,2763.66,2074.583008,11039.8,
7161.2,203.66,1247.97,,16758.35,2781.83,2000.572021,11570.2,
7498.3,205.23,1241.97,,16973.64,2747.61,2073.568115,11449.8,
7506.7,206.78,1240.14,,17053.2,2711.28,2017.321045,11877.5,
7381.7,206.67,1233.13,,17300.56,2694.16,1994.666992,11888.4,
7442.1,208.56,1231.3,,17447.89,2676.61,1909.94104,12086.5,
7674.4,210.36,1236.69,,17438.47,2661.98,1930.651001,12201.1,
7689.1,210.38,1250.2,,17390.5,2674.09,1974.005981,12167.9,
7692.6,210.03,1268.8,,17208.15,2650.58,1958.529053,11384.2,
7683.2,210.76,1272.15,,17273.53,2650.36,1895.822021,11001.5,
7581.3,214.45,1284.65,,17283.81,2652.42,1875.561035,11366.9,
7552.6,209.33,1265.14,,17304.56,2648.83,1839.620972,11155.8,
7558.7,209.95,1259.65,,17489.58,2630.99,1723.350952,10712.7,
7401.3,209.82,1261.38,,17747.5,2612.59,1771.821045,10176.5,
7487.8,212.12,1263.52,,17727.91,2621.49,1719.812012,10774.3,
7572.5,211.53,1268.7,,17883.66,2628.39,1763.607056,10792.9,
7698.2,209.23,1250.81,,18083.02,2653.7,1728.786011,11017.7,
7650.8,212.46,1246.75,,18307.98,2667.98,1719.774048,11363.8,
7724.7,212.13,1251.52,,18190.97,2671.72,1706.703003,11264.8,
7826.6,216.93,1248.88,,18455.06,2683.55,,11459.4,
7881.07,215.79,1248.98,,18623.95,2693.75,,11600.1,
7767.9,213.02,1252.44,,18637.47,2722,,11490.9,
7809,213.36,1243.8,,18710.68,2722,,11239.6,
7794.8,214.07,1242.07,,18602.72,2731.96,,11470.4,
7823.1,210.9,1223.48,,18776.18,2732.97,,11377.8,
8013.1,207.94,1225.2,,18731.25,2719.82,,11487,
8018.8,208.85,1229.27,,18830.64,2717.86,,11826.9,
8032,208.96,1237.3,,18788.94,2712.6,,11785.8,
8050.2,210.18,1227.13,,18933.07,2710.16,,11851.1,
8149.1,212.25,1218.29,,18847.77,2705.26,,12157.6,
8110.8,211.63,1214.84,,18723.72,2702.99,,11414.3,
8049.7,213.48,1214.94,,18930.03,2711.19,,11454.1,
7978.8,213.88,1232.52,,18825.4,2733.72,,11504,
7849,214.62,1235.87,,18808.55,2745.08,,10988.8,
7838.3,217.66,1250.2,,18902.85,2771.16,,11012.3,
7922.6,219.51,1254.07,,18774.26,2798.57,,10634.1,
7976.3,220.09,1247.95,,18820.65,2798.57,,10786.6,
7957.4,218.71,1251.32,,18820.55,2799.9,,10825.9,
7846.5,218.43,1254.67,,18936.76,2810.93,,10456.5,
7756.3,220.74,1251.02,,18842.37,2813.65,,10674,
7819.3,220.88,1268.8,,18778.74,2850.01,,10763.2,
7691.8,219.52,1275.81,,18810.36,2889.3,,10432,
7660.13,216.65,1275.61,,18669.02,2881.2,,10100.3,
7679.3,218.76,1277.44,,18544.05,2872.39,,10410.2,
7792.4,217.64,1269.82,,18784.27,2897.41,,10148.4,
7916,214.33,1287.19,,19149.63,2902.13,,9877.4,
7908.3,211.73,1276.02,,19188.68,2902.17,,9802,
7965,215.45,1275.1,,19216.12,2908.29,,9918.2,
7979,217.53,1265.24,,19429.18,2911.4,,10061.6,
7906.25,217.74,1270.53,,19380.51,2911.4,,10294.6,
7902.3,214.05,1269.31,,19456.61,2931.91,,10224.4,
7802.6,217.28,1273.78,,19554.72,2942.29,,10129.1,
7580.4,219.81,1261.89,,19686.83,2950.91,,9905.7,
7647.2,220.27,1260.06,,19789.93,2985.72,,9980.1,
7732.1,216.62,1261.59,,19921.05,2992.06,,9863.6,
7784.7,217.8,1255.89,,20048.35,2979.1,,9720.6,
7691.8,215.51,1246.65,,20072.09,2966.74,,9513.1,
7753.5,215.08,1236.79,,19956.33,2965.64,,9132.3,
7873.1,211.51,1242.17,,19973.87,2968.49,,8667,
7794.4,205.74,1244.61,,19795.08,2959.07,,9012.2,
7730.9,202.65,1241.97,,19668.83,2949,,9465.5,
7700.7,209.01,1254.98,,19679.32,2934.95,,9320.8,
7712.94,210.76,1253.66,,19813.96,2952.38,,9234.2,
7815.08,205.96,1250.51,,19874.89,2948.5,,9197,
7915.47,201.96,1263.72,,19628.87,2949.21,,9480.1,
7973.02,202.01,1263.21,,19531.52,2933.95,,9232.2,
7906.5,204.49,1260.16,,19637.93,2941.94,,9029.9,
8107.78,204.15,1258.64,,19881.76,2936.91,,9234.3,
8160.35,204.25,1252.74,,20228.09,2935.15,,9285.9,
8129.71,203.95,1269.05,,20080.39,2934.89,,9298.2,
8117.25,206.08,1282.24,,19940.5,2916.19,,9476.8,
8189.49,208.42,1286.64,,20076.48,2912.39,,9738.1,
8180.52,209.63,1286.22,,20186.33,2928.17,,9753.8,
8295.61,210.37,1278.48,,20453.9,2940.5,,9600.6,
8314.55,208.21,1277.32,,20421.66,2974.9,,9536.1,
8369.6,211.9,1279.31,,20933.82,3018.02,,9506.8,
8370.1,214.43,1270.1,,20971.39,3029.57,,9303.9,
8398.5,212.49,1267.59,,21031.66,3042.06,,9221,
8451.06,213.86,1271.46,,21176.03,3032.25,,8934.6,
8375.58,212.71,1269.37,,21105.85,3016.52,,9156.9,
8413.94,206.43,1266.02,,21166.4,3014.19,,9136.1,
8410.2,206.71,1259.11,,21214.46,3018.39,,9328.6,
8370.1,207.83,1244.45,,21312.96,3024.75,,9113.3,
8457.78,205.1,1242.88,,21470.2,3037.14,,9163.1,
8490.67,206.42,1231.89,,21497.95,3050.59,,8966.1,
8545.72,209.3,1229.69,,21415.37,3050.07,,8799.7,
8550.45,208.73,1230,,21514.73,3046.86,,8679.1,
8584.83,209.95,1221.52,,21705.06,3066.7,,8369.4,
8539.24,210.84,1220.58,,21644.32,3069.15,,8412.9,
8444.33,212,1212.31,,21657.67,3057.97,,8620.3,
8569.39,213.04,1213.88,,21588.25,3061.33,,8421.7,
8567.14,212.65,1197.03,,21435.3,3080.99,,8540.1,
8643.12,215.66,1174.31,,21472.97,3090.01,,8906.2,
8675.75,216.62,1180.49,,21558.79,3081.87,,8878.9,
8659.56,216,1156.3,,22026.66,3082.64,,9134.7,
8602.52,216.78,1152.74,,21627.57,3088.69,,9253.4,
8718.85,214.9,1160.7,,21566.66,3094.17,,9044.7,
8749.99,216.15,1150.13,,22040.18,3099.36,,9476.6,
8775.4,218.04,1163.84,,22367.72,3100.43,,9355,
8803.05,218.06,1158.71,,22410.85,3103.25,,9631.6,
8906.43,215.19,1154.94,,22586.11,3099.75,,9589.8,
8816.25,215.1,1148.87,,22784.65,3090.1,,9490.1,
8904.44,214.91,1139.34,,22912.99,3081.76,,9521.4,
8872.8,215.53,1134.21,,22922.2,3069.57,,9481.7,
8846.89,214.08,1134.63,,23216.59,3065.59,,9470.1,
8796.08,219.4,1165.1,,22919.54,3064.27,,9523.6,
8782.12,221.34,1179.96,,23524.08,3073.14,,9553.6,
8799.81,222.41,1157.14,,23510.69,3073.59,,9512.1,
8868.32,225.77,1154.63,,23868.43,3066.6,,9222.3,
8986.64,228.79,1159.44,,23938.35,3060.27,,9234.3,
8983.41,229.71,1171.48,,23895.22,3059.85,,9383,
9033.23,229.24,1165.2,,23886.1,3067.07,,9247.9,
8956.5,233.68,1152.53,,24097.79,3090.85,,9291.2,
8891.48,234.83,1143.63,,24024.61,3107.63,,9190.6,
8994.86,236.55,1147.09,,24006.37,3117.47,,9111.2,
9012.3,238.28,1139.76,,23072.41,3124.87,,9149.5,
9110.2,238.85,1155.36,,22889.86,3116.14,,9022.9,
9162.27,240.41,1164.78,,23274.83,3129.86,,9114,
9076.57,240.25,1166.04,,23680.89,3135.29,,8998.2,
9167.5,240.02,1167.4,,23918.56,3154.64,,8857.8,
9141.84,239.06,1184.36,,24207.55,3174.62,,8876.8,
9184.94,241.72,1171.38,,24589.23,3185.56,,8966.8,
9176.72,238.82,1175.77,,24608.22,3214.88,,8881,
9143.33,241.05,1170.85,,24535.85,3221.65,,8647.5,
9064.62,241.48,1155.88,,24363.19,3221.65,,8673.5,
8917.64,240.2,1154.84,,24651.44,3242.52,,8640.3,
8898.96,239.62,1152.95,,24729.03,3235.63,,8758.4,
8951.52,241.25,1154.31,,24298.98,3232.44,,8634.4,
9063.37,240.11,1174.62,,24077.88,3233.37,,8628.3,
9147.07,239.61,1170.75,,23419.6,3222.31,,8623.2,
9192.66,239.08,1164.89,,23754.01,3254.24,,8454.9,
9147.57,239.37,1153.16,,24156.71,3250.63,,8490.9,
9054.65,240.13,1148.76,,24582.77,3246.66,,8433,
8976.68,240.41,1148.56,,24580.87,3223.19,,8394.9,
9055.15,239.4,1130.55,,24539.75,3203.84,,8591.5,
9091.52,236.86,1132.22,,24433.65,3199.49,,8828.9,
9161.77,237.38,1133.9,,24772.39,3193.99,,8808.3,
9211.84,240.01,1138.3,,24992.78,3212.91,,9117,
9172.23,238.14,1130.97,,24902.63,3212.91,,9193.8,
9096,237.75,1157.14,,25049.4,3229.82,,9145,
9050.91,240,1150.13,,25366.11,3226.52,,9188.8,
9054.65,240.44,1160.28,,25271.3,3206.78,,9117.7,
9171.48,239.55,1164.57,,25523.89,3182.35,,9153,
9132.37,241.73,1156.51,,25379.88,3172.31,,9174.6,
9114.44,246.53,1158.08,,25738.96,3185.28,,9194.4,
8963.73,247.69,1149.5,,25890.95,3225.82,,9402.2,
8936.57,249.85,1162.9,,25894.27,3216.69,,9402.7,
8970.2,249.43,1163.53,,25756.44,3235.38,,9482.8,
8899.95,250.87,1175.25,,25738.86,3259.51,,9683.7,
8922.37,251.88,1169.07,,25929.42,3285.45,,9695,
8891.24,256.59,1170.75,,25750.55,3305.05,,9585.9,
8803.8,253.6,1183,,25288.12,3329.15,,9642.9,
8870.56,256.04,1186.56,,24640.35,3340.39,,9602.2,
9037.71,257.03,1181.53,,24794.91,3342.9,,9537.9,
9069.6,256.48,1165.31,,24892.75,3351.77,,9446.4,
9049.92,251.44,1166.56,,25031.35,3356.69,,9618.1,
8971.7,257.13,1176.3,,25049.83,3373.26,,9524.5,
8811.77,253.7,1165.52,,24509.41,3389.62,,9464.6,
8834.94,252.16,1167.19,,24176.4,3392.52,,9486.1,
8627.93,255.23,1157.14,,24252.38,3388,,9366.6,
8665.29,254.38,1151.07,,24636.46,3386.99,,9538,
8829.46,257.58,1150.86,,24465.48,3388.17,,9518.9,
8813.01,260.68,1153.16,,23870.86,3394.63,,9404.4,
8712.87,261.11,1142.27,,23816.09,3377.77,,9457.3,
8711.13,263.05,1133.79,,23472.42,3378.79,,9234.1,
8828.46,269.67,1125.31,,23755.9,3378.79,,9238.7,
8923.87,269.89,1116.62,,24102.99,3394.63,,9336.1,
8935.58,268.6,1113.8,,24118.01,3427.44,,9399.1,
8944.54,269.42,1103.43,,23931.53,3482.84,,9686.6,
8997.36,276.66,1107.1,,23969.76,3504.83,,9929.4,
8952.02,278.78,1101.24,,24003.61,3537.72,,9890.9,
9048.67,283.9,1102.59,,23983.45,3619.56,,9901.6,
9025.26,280.53,1104.85,,23328.64,3618.06,,9962,
9091.77,290.34,1124.35,,23078.36,3629.63,,10036,
9085.04,288.22,1131.57,,22702.74,3661.22,,10165.9,
9174.97,291.16,1124.89,,23036.52,3748.43,,10151,
9089.78,292.39,1133.84,,23942.94,3802.25,,10145,
9105.74,295.62,1132.44,,24104.98,3855.23,,9890.4,
9096.21,293.38,1131.25,,24385.82,3912.42,,9937,
9245.54,289.23,1115.61,,24427.12,3970.23,,9846.4,
9234.47,291.3,1110.53,,24510.37,3919.23,,9862.6,
9328.19,290.68,1110.53,,24488.11,3915.49,,9968.5,
9337.97,279.79,1097.61,,24483.82,3915.49,,9801.4,
9295.75,271.05,1086.9,,24172.6,3992.56,,9824.8,
9190.19,263.95,1109.65,,24297.15,4035.81,,9668.1,
9128.91,269.34,1115.83,,24658.23,4115.16,,9632.5,
8932.98,266.82,1131.63,,24800.95,4115.16,,9643.6,
8937.36,266.88,1127.21,,25119.7,4130.67,,9610.2,
9028.24,272.26,1131.07,,25282.97,4144.45,,9693.5,
8934.78,270.23,1130.52,,25560.23,4206.83,,9700.2,
8914.96,275.41,1122.79,,25575.74,4259.75,,9521.2,
9026.95,280.5,1116.72,,25494.01,4216.37,,9492.5,
8883.29,282.01,1126.55,,25378.88,4229.4,,9504.1,
8786.74,286.53,1132.4,,25344.34,4279.71,,9298.4,
8487.31,287.89,1130.08,,25231.59,4343.46,,9276.3,
8546.78,286.13,1134.28,,25396.57,4402.58,,9284.9,
8577.68,290.95,1124.56,,25559.18,4424.28,,9248.4,
8598.02,296.52,1122.57,,25754.33,4483.44,,9362.3,
8574.85,300,1134.05,,25643.39,4499.92,,9532.4,
8462.85,307.01,1126.88,,25875.74,4474.59,,9550.9,
8552.96,305.72,1108.55,,25968.78,4481.25,,9455.9,
8459.5,304.75,1104.57,,25974.96,4510.37,,9418.6,
8425,297.7,1109.87,,26029.22,4554.79,,9320.1,
8574.85,296.98,1116.83,,26118.42,4607.34,,9388.8,
8714.65,300.83,1122.9,,25946.6,4697.17,,9338.6,
8693.28,301.58,1111.64,,25649.88,4820.99,,9364.3,
8611.41,301.66,1102.92,,25744.03,4805.46,,9246.5,
8533.65,304.06,1101.37,,25004.09,4867.83,,9252.4,
8566.61,297.66,1096.62,,25204.09,4797.95,,9304.6,
8602.65,302.66,1086.57,,24937.93,4838.07,,9379.5,
8523.35,303.95,1096.95,,24795.24,4787.55,,9646.3,
8165.99,304.14,1107.55,,24828.27,4699.02,,9573.4,
8051.68,304.64,1114.62,,24954.02,4625.18,,9451.8,
7539.07,307.06,1109.98,,24967.73,4599.67,,9492,
7827.43,310.33,1115.28,,24855.31,4651.5,,9530.4,
7782.37,309.39,1134.61,,24844.84,4671.72,,9434.3,
7682.22,315.13,1166.08,,24912.42,4754.51,,9416.1,
7640.25,314.04,1202.08,,24866.06,4709.68,,9405.5,
8020.78,312.6,1202.96,,24944.88,4725.17,,9390.8,
7865.02,312.6,1204.62,,25095.86,4685.25,,9367.9,
7615.54,317.51,1196.11,,25837.34,4677.91,,9378.9,
7795.5,319.68,1224.05,,25998,4725.17,,9565.7,
7945.35,319.05,1218.09,,26010.88,4532.13,,9592.2,
8024.39,322.06,1220.08,,25721.74,4532.82,,9518.3,
8089.78,317.18,1214.11,,25862.45,4457.87,,9427.4,
7873.77,305.75,1198.98,,26018.33,4337.22,,9303.2,
7895.66,301.53,1209.14,,26088.97,4396.87,,8948.4,
7933.25,310.35,1211.9,,25952.27,4367.16,,8576,
7897.2,308.07,1216.98,,26286.75,4360.35,,8647.9,
8154.41,306.49,1239.73,,26338.77,4376.18,,8658.8,
8001.99,300.41,1231.78,,26284.65,4424.82,,8662.4,
8028.77,300.74,1232.44,,26400.63,4472.51,,8658.3,
8108.84,301.1,1236.53,,26646.43,4472.51,,8466.3,
8080.52,305.99,1227.92,,26428.22,4445.36,,8430.8,
7842.62,310.06,1232.11,,26366.74,4392.49,,8221.6,
7632.53,311.24,1226.92,,25746.56,4369.24,,8302.5,
7784.69,311.25,1223.28,,21910.08,4376.02,,8332.7,
7726.24,314.53,1224.38,,23947.4,4376.02,,8268.5,
7742.98,317.41,1212.35,,24404.45,4187.58,,8068.3,
7741.69,321.18,1209.03,,23201.22,4268.84,,7789.1,
7731.91,313.86,1218.86,,22202.56,4279.59,,7707.8,
7899.52,310.2,1207.38,,22834.96,4209.09,,7849.8,
8001.47,305.2,1202.52,,22577.53,4232.94,,7997.4,
7938.14,308.99,1197.99,,22033.89,4188.04,,8259.6,
7968.78,311.59,1200.31,,22765.04,4124.16,,8166.4,
8299.36,305.75,1228.25,,23358.6,4050.77,,8178.3,
8416.76,306.14,1237.52,,23060.53,4026.72,,8267.3,
8466.45,310.29,1237.08,,22629.65,4026.72,,8331.6,
8505.85,316.26,1226.26,,22795.02,3896.8,,8412.7,
8519.23,319.7,1213.01,,22418.37,3988.85,,8311.9,
8533.14,317.59,1216.54,,21686.46,4031.63,,8268.2,
8452.29,317.53,1201.74,,21036.76,4102.79,,8196,
8432.21,316.44,1205.06,,21546.5,4097.59,,8191,
8366.04,314.63,1207.16,,22448.25,4079.5,,7844.1,
8371.97,310.26,1212.12,,22615.43,4048.08,,7887,
8495.03,297.5,1216.76,,22344.28,4046.02,,7918.4,
8592.1,296.51,1206.71,,22734.49,4049.36,,7683.3,
8706.15,303.22,1198.98,,22668.8,4110.55,,7528.9,
8706.15,308.85,1191.36,,22705.56,4132.93,,7541.7,
8783.14,300.4,1182.86,,22856.02,4115.21,,7392.8,
8915.47,303.49,1187.39,,23219.69,4081.87,,7418.1,
8975.46,300.35,1182.53,,23282.18,4093.6,,7252.3,
8897.96,305.37,1177.89,,23268.62,4107.21,,7504.2,
8863.98,303.04,1175.13,,22686.78,4146.66,,7606.5,
8823.82,301.49,1177.23,,22832.89,4204.32,,7630.2,
8829.74,299.13,1183.08,,22915.49,4265.96,,7422,
8919.59,300.67,1190.7,,22808.16,4242.97,,7278.1,
9011.25,304.09,1202.96,,22602.75,4209.06,,6967.9,
8986.28,305.43,1197.77,,22586.52,4183.42,,7022.9,
9041.11,302.43,1195.89,,22948.34,4164.39,,7240.7,
9056.05,304.19,1225.38,,22885.7,4162.62,,7310.5,
9159.55,309.91,1225.93,,23280.84,4158.57,,7297.1,
9374.27,311.87,1217.2,,23035.81,4120.05,,7342.7,
9301.15,310.58,1213.01,,22926.28,4081.49,,7478.9,
9314.28,315.33,1216.43,,22846.73,4102.56,,7897.8,
9333.08,316.62,1211.02,,22819.42,4114.73,,8004,
9116.55,315.66,1204.95,,22899.83,4141.82,,7934.8,
9133.54,314.28,1201.41,,22826.97,4161.69,,8054.9,
9064.54,314.15,1217.31,,22956.84,4173.85,,8012.8,
8879.68,313.84,1207.38,,22741.02,4193.25,,7974.8,
9016.14,319.29,1217.09,,22693.85,4241.55,,7862.7,
9070.47,320.13,1216.65,,22543.37,4298.21,,8103.1,
9027.98,321.52,1229.24,,22120.94,4320.69,,8133.3,
9009.19,325.56,1244.15,,21564,4318.96,,8043,
8841.58,326.16,1233.22,,21217.04,4345.32,,7906.7,
8821.76,321.91,1228.69,,21575.28,4387.21,,8082.3,
8695.6,323.51,1218.97,,22790.5,4426.04,,7909.3,
8823.3,321.17,1219.19,,22792.13,4413.22,,7976.4,
8790.6,325.7,1206.6,,22872.56,4437.05,,8219,
8875.82,316.49,1206.93,,22578.43,4449.97,,8126.7,
8903.63,320.79,1206.16,,22625.05,4488.69,,8327.5,
8988.85,319.35,1187.94,,22324.99,4488.69,,8297,
9044.46,320.09,1185.29,,22603.65,4529.14,,8253.3,
9202.03,321.38,1195.12,,22910.2,4559.95,,8185.2,
9217.99,312.7,1201.52,,22898.17,4588.62,,8093.9,
9226.75,314.09,1220.3,,22843.14,4558.17,,8138.7,
9320.98,300.83,1212.35,,22710.26,4536.17,,7930,
9274.64,308.09,1220.19,,22876.58,4532.94,,8076.8,
9181.43,305.64,1205.39,,23318.4,4544.36,,7949.4,
9184.27,293.42,1193.46,,23498.76,4570.71,,8111.3,
9311.19,298.87,1188.94,,23335.91,4579.23,,8094.6,
9544.97,296.76,1182.42,,23587.25,4565.04,,8365.2,
9537.76,297.41,1185.07,,23622.32,4524.03,,8347.8,
9643.32,304.2,1171.6,,23732.32,4487.42,,8534.7,
9619.89,310.57,1170.49,,23672.21,4423.05,,8594.4,
9474.68,307.68,1163.21,,23595.37,4455.14,,8580.3,
9349.56,307.72,1172.26,,23709.1,4460.32,,8509.1,
9120.93,307.46,1178.33,,23650.8,4427.3,,8467.7,
9340.55,303.27,1175.13,,23771.6,4419.75,,8484.7,
9355.22,306.64,1168.84,,23662.27,4394.53,,8687.5,
9335.91,306.68,1175.91,,23771.88,4394.53,,8827.9,
9264.08,313.05,1176.79,,23981.94,4345.18,,8732.8,
9120.67,313.68,1211.57,,24207.47,4383.37,,8676.2,
9203.32,319.33,1208.04,,24345.66,4366.73,,8587.7,
9324.58,319.67,1203.29,,24429.95,4352.3,,8400.4,
9200.23,316.41,1198.98,,24675.36,4328.06,,8491.9,
9281.33,317.73,1210.14,,24773.41,4347.28,,8418.2,
9358.83,320.68,1208.92,,24846.71,4324.73,,8470.3,
9345.7,321.15,1202.52,,24949.45,4283.78,,8469.8,
9274.12,326.16,1204.17,,24968.65,4302.22,,8514.6,
9366.81,328.6,1211.57,,25100.66,4330.38,,8509.7,
9304.5,328.91,1198.87,,25165.18,4369.5,,8662,
9304.24,331.65,1189.82,,25242.81,4357.99,,8645,
9291.11,335.22,1184.96,,25435.9,4371.02,,8581.9,
9133.03,340.28,1190.59,,25682.82,4353.95,,8631.4,
9177.31,341.99,1191.7,,25596.31,4306.03,,8645.4,
9363.46,344.27,1202.74,,25615.62,4302.73,,8625.6,
9274.89,346.55,1223.5,,25616.58,4251.82,,8505.6,
9297.03,345.57,1218.09,,25465.73,4273.93,,8285.7,
9195.47,343.3,1234.54,,25605.39,4266.25,,8312.3,
9298.63,343.04,1230.79,,25617.82,4259.51,,8361,
9339.95,346.37,1230.68,,25543.73,4263.57,,8226,
9552.68,341.93,1228.69,,25433.51,4300.59,,8212.1,
9544.42,344.24,1227.36,,25475.67,4320.81,,8299.7,
9399.67,345.63,1261.37,,25704.43,4389.63,,8319.8,
9366.34,344.59,1259.5,,25872.29,4442.78,,8332.2,
9306.58,345.2,1274.73,,25966.26,4436.32,,8488.4,
9324.78,341.37,1270.43,,25842.75,4426.01,,8574.1,
9297.61,345.48,1276.06,,25895.23,4439.15,,8796.9,
9275.88,343.04,1277.83,,25781.28,4438.54,,9025.7,
9467.4,344.67,1292.62,,25626.71,4436.91,,9217.8,
9736.08,345.47,1287.88,,25622.71,4441.82,,9189.8,
9727.61,339.21,1286.77,,25953.09,4444.79,,9162.3,
9693.76,343.12,1277.72,,26320.07,4444.79,,9170.2,
9772.84,347.7,1290.08,,26260.26,4466.45,,9115.7,
9897.44,350.56,1285.23,,26104.22,4507.73,,9013.3,
9876.35,353.08,1280.59,,26335.29,4521.6,,9058.7,
9958.77,352.5,1290.08,,26315.35,4565.69,,9302.9,
9930.47,351.39,1289.97,,26511.17,4627.77,,9258.2,
9879.41,348.44,1276.06,,26769.22,4638.71,,9390.6,
9997.62,352.1,1276.61,,26748.89,4646.06,,9329.2,
9903.55,337.99,1297.92,,26924.87,4707.2,,9316.2,
9890.51,351.13,1287.88,,26930.84,4759.5,,9245.3,
9671.83,354.03,1282.02,,26985.55,4790.46,,9407.4,
9666.84,354.86,1280.59,,27111.35,4780.8,,9559.7,
